Serial Number,Class Name,Class ID,file name,Relative file path,Sampling rate(Hz),Audio Duration(sec)
11104,silver,3,silver2104,silver\silver2104,44100,1.811179138
11105,silver,3,silver2105,silver\silver2105,44100,1.950498866
11106,silver,3,silver2106,silver\silver2106,44100,1.904058957
11107,silver,3,silver2107,silver\silver2107,44100,1.811179138
11108,silver,3,silver2108,silver\silver2108,44100,1.114580499
11109,silver,3,silver2109,silver\silver2109,44100,1.996938776
11110,silver,3,silver2110,silver\silver2110,44100,1.996938776
11111,silver,3,silver2111,silver\silver2111,44100,2.089818594
11112,silver,3,silver2112,silver\silver2112,44100,1.161020408
11113,silver,3,silver2113,silver\silver2113,44100,1.857619048
11114,silver,3,silver2114,silver\silver2114,44100,1.996938776
11115,silver,3,silver2115,silver\silver2115,44100,1.904058957
11116,silver,3,silver2116,silver\silver2116,44100,1.950498866
11117,silver,3,silver2117,silver\silver2117,44100,1.764739229
11118,silver,3,silver2118,silver\silver2118,44100,1.764739229
11119,silver,3,silver2119,silver\silver2119,44100,1.393219955
11120,silver,3,silver2120,silver\silver2120,44100,1.67185941
11121,silver,3,silver2121,silver\silver2121,44100,1.904058957
11122,silver,3,silver2122,silver\silver2122,44100,1.346780045
11123,silver,3,silver2123,silver\silver2123,44100,1.904058957
11124,silver,3,silver2124,silver\silver2124,44100,1.904058957
11125,silver,3,silver2125,silver\silver2125,44100,2.043378685
11126,silver,3,silver2126,silver\silver2126,44100,1.811179138
11127,silver,3,silver2127,silver\silver2127,44100,1.996938776
11128,silver,3,silver2128,silver\silver2128,44100,1.857619048
11129,silver,3,silver2129,silver\silver2129,44100,1.996938776
11130,silver,3,silver2130,silver\silver2130,44100,1.857619048
11131,silver,3,silver2131,silver\silver2131,44100,1.764739229
11132,silver,3,silver2132,silver\silver2132,44100,1.625419501
11133,silver,3,silver2133,silver\silver2133,44100,0.975260771
11134,silver,3,silver2134,silver\silver2134,44100,1.764739229
11135,silver,3,silver2135,silver\silver2135,44100,2.182698413
11136,silver,3,silver2136,silver\silver2136,44100,1.904058957
11137,silver,3,silver2137,silver\silver2137,44100,1.207460317
11138,silver,3,silver2138,silver\silver2138,44100,1.06814059
11139,silver,3,silver2139,silver\silver2139,44100,0.975260771
11140,silver,3,silver2140,silver\silver2140,44100,1.161020408
11141,silver,3,silver2141,silver\silver2141,44100,1.02170068
11142,silver,3,silver2142,silver\silver2142,44100,0.835941043
11143,silver,3,silver2143,silver\silver2143,44100,0.975260771
11144,silver,3,silver2144,silver\silver2144,44100,1.300340136
11145,silver,3,silver2145,silver\silver2145,44100,1.300340136
11146,silver,3,silver2146,silver\silver2146,44100,1.114580499
11147,silver,3,silver2147,silver\silver2147,44100,1.06814059
11148,silver,3,silver2148,silver\silver2148,44100,1.02170068
11149,silver,3,silver2149,silver\silver2149,44100,1.02170068
11150,silver,3,silver2150,silver\silver2150,44100,1.02170068
11151,silver,3,silver2151,silver\silver2151,44100,2.089818594
11152,silver,3,silver2152,silver\silver2152,44100,1.904058957
11153,silver,3,silver2153,silver\silver2153,44100,1.950498866
11154,silver,3,silver2154,silver\silver2154,44100,1.811179138
11155,silver,3,silver2155,silver\silver2155,44100,1.950498866
11156,silver,3,silver2156,silver\silver2156,44100,1.904058957
11157,silver,3,silver2157,silver\silver2157,44100,1.811179138
11158,silver,3,silver2158,silver\silver2158,44100,1.114580499
11159,silver,3,silver2159,silver\silver2159,44100,1.996938776
11160,silver,3,silver2160,silver\silver2160,44100,1.996938776
11161,silver,3,silver2161,silver\silver2161,44100,2.089818594
11162,silver,3,silver2162,silver\silver2162,44100,1.161020408
11163,silver,3,silver2163,silver\silver2163,44100,1.857619048
11164,silver,3,silver2164,silver\silver2164,44100,1.996938776
11165,silver,3,silver2165,silver\silver2165,44100,1.904058957
11166,silver,3,silver2166,silver\silver2166,44100,1.950498866
11167,silver,3,silver2167,silver\silver2167,44100,1.764739229
11168,silver,3,silver2168,silver\silver2168,44100,1.764739229
11169,silver,3,silver2169,silver\silver2169,44100,1.393219955
11170,silver,3,silver2170,silver\silver2170,44100,1.67185941
11171,silver,3,silver2171,silver\silver2171,44100,1.904058957
11172,silver,3,silver2172,silver\silver2172,44100,1.346780045
11173,silver,3,silver2173,silver\silver2173,44100,1.904058957
11174,silver,3,silver2174,silver\silver2174,44100,1.904058957
11175,silver,3,silver2175,silver\silver2175,44100,2.043378685
11176,silver,3,silver2176,silver\silver2176,44100,1.811179138
11177,silver,3,silver2177,silver\silver2177,44100,1.996938776
11178,silver,3,silver2178,silver\silver2178,44100,1.857619048
11179,silver,3,silver2179,silver\silver2179,44100,1.996938776
11180,silver,3,silver2180,silver\silver2180,44100,1.857619048
11181,silver,3,silver2181,silver\silver2181,44100,1.764739229
11182,silver,3,silver2182,silver\silver2182,44100,1.625419501
11183,silver,3,silver2183,silver\silver2183,44100,0.975260771
11184,silver,3,silver2184,silver\silver2184,44100,1.764739229
11185,silver,3,silver2185,silver\silver2185,44100,2.182698413
11186,silver,3,silver2186,silver\silver2186,44100,1.904058957
11187,silver,3,silver2187,silver\silver2187,44100,1.207460317
11188,silver,3,silver2188,silver\silver2188,44100,1.06814059
11189,silver,3,silver2189,silver\silver2189,44100,0.975260771
11190,silver,3,silver2190,silver\silver2190,44100,1.161020408
11191,silver,3,silver2191,silver\silver2191,44100,1.02170068
11192,silver,3,silver2192,silver\silver2192,44100,0.835941043
11193,silver,3,silver2193,silver\silver2193,44100,0.975260771
11194,silver,3,silver2194,silver\silver2194,44100,1.300340136
11195,silver,3,silver2195,silver\silver2195,44100,1.300340136
11196,silver,3,silver2196,silver\silver2196,44100,1.114580499
11197,silver,3,silver2197,silver\silver2197,44100,1.06814059
11198,silver,3,silver2198,silver\silver2198,44100,1.02170068
11199,silver,3,silver2199,silver\silver2199,44100,1.02170068
11200,silver,3,silver2200,silver\silver2200,44100,1.02170068
11201,silver,3,silver2201,silver\silver2201,44100,2.089818594
11202,silver,3,silver2202,silver\silver2202,44100,1.904058957
11203,silver,3,silver2203,silver\silver2203,44100,1.950498866
11204,silver,3,silver2204,silver\silver2204,44100,1.811179138
11205,silver,3,silver2205,silver\silver2205,44100,1.950498866
11206,silver,3,silver2206,silver\silver2206,44100,1.904058957
11207,silver,3,silver2207,silver\silver2207,44100,1.811179138
11208,silver,3,silver2208,silver\silver2208,44100,1.114580499
11209,silver,3,silver2209,silver\silver2209,44100,1.996938776
11210,silver,3,silver2210,silver\silver2210,44100,1.996938776
11211,silver,3,silver2211,silver\silver2211,44100,2.089818594
11212,silver,3,silver2212,silver\silver2212,44100,1.161020408
11213,silver,3,silver2213,silver\silver2213,44100,1.857619048
11214,silver,3,silver2214,silver\silver2214,44100,1.996938776
11215,silver,3,silver2215,silver\silver2215,44100,1.904058957
11216,silver,3,silver2216,silver\silver2216,44100,1.950498866
11217,silver,3,silver2217,silver\silver2217,44100,1.764739229
11218,silver,3,silver2218,silver\silver2218,44100,1.764739229
11219,silver,3,silver2219,silver\silver2219,44100,1.393219955
11220,silver,3,silver2220,silver\silver2220,44100,1.67185941
11221,silver,3,silver2221,silver\silver2221,44100,1.904058957
11222,silver,3,silver2222,silver\silver2222,44100,1.346780045
11223,silver,3,silver2223,silver\silver2223,44100,1.904058957
11224,silver,3,silver2224,silver\silver2224,44100,1.904058957
11225,silver,3,silver2225,silver\silver2225,44100,2.043378685
11226,silver,3,silver2226,silver\silver2226,44100,1.811179138
11227,silver,3,silver2227,silver\silver2227,44100,1.996938776
11228,silver,3,silver2228,silver\silver2228,44100,1.857619048
11229,silver,3,silver2229,silver\silver2229,44100,1.996938776
11230,silver,3,silver2230,silver\silver2230,44100,1.857619048
11231,silver,3,silver2231,silver\silver2231,44100,1.764739229
11232,silver,3,silver2232,silver\silver2232,44100,1.625419501
11233,silver,3,silver2233,silver\silver2233,44100,0.975260771
11234,silver,3,silver2234,silver\silver2234,44100,1.764739229
11235,silver,3,silver2235,silver\silver2235,44100,2.182698413
11236,silver,3,silver2236,silver\silver2236,44100,1.904058957
11237,silver,3,silver2237,silver\silver2237,44100,1.207460317
11238,silver,3,silver2238,silver\silver2238,44100,1.06814059
11239,silver,3,silver2239,silver\silver2239,44100,0.975260771
11240,silver,3,silver2240,silver\silver2240,44100,1.161020408
11241,silver,3,silver2241,silver\silver2241,44100,1.02170068
11242,silver,3,silver2242,silver\silver2242,44100,0.835941043
11243,silver,3,silver2243,silver\silver2243,44100,0.975260771
11244,silver,3,silver2244,silver\silver2244,44100,1.300340136
11245,silver,3,silver2245,silver\silver2245,44100,1.300340136
11246,silver,3,silver2246,silver\silver2246,44100,1.114580499
11247,silver,3,silver2247,silver\silver2247,44100,1.06814059
11248,silver,3,silver2248,silver\silver2248,44100,1.02170068
11249,silver,3,silver2249,silver\silver2249,44100,1.02170068
11250,silver,3,silver2250,silver\silver2250,44100,1.02170068
11251,silver,3,silver2251,silver\silver2251,44100,2.089818594
11252,silver,3,silver2252,silver\silver2252,44100,1.904058957
11253,silver,3,silver2253,silver\silver2253,44100,1.950498866
11254,silver,3,silver2254,silver\silver2254,44100,1.811179138
11255,silver,3,silver2255,silver\silver2255,44100,1.950498866
11256,silver,3,silver2256,silver\silver2256,44100,1.904058957
11257,silver,3,silver2257,silver\silver2257,44100,1.811179138
11258,silver,3,silver2258,silver\silver2258,44100,1.114580499
11259,silver,3,silver2259,silver\silver2259,44100,1.996938776
11260,silver,3,silver2260,silver\silver2260,44100,1.996938776
11261,silver,3,silver2261,silver\silver2261,44100,2.089818594
11262,silver,3,silver2262,silver\silver2262,44100,1.161020408
11263,silver,3,silver2263,silver\silver2263,44100,1.857619048
11264,silver,3,silver2264,silver\silver2264,44100,1.996938776
11265,silver,3,silver2265,silver\silver2265,44100,1.904058957
11266,silver,3,silver2266,silver\silver2266,44100,1.950498866
11267,silver,3,silver2267,silver\silver2267,44100,1.764739229
11268,silver,3,silver2268,silver\silver2268,44100,1.764739229
11269,silver,3,silver2269,silver\silver2269,44100,1.393219955
11270,silver,3,silver2270,silver\silver2270,44100,1.67185941
11271,silver,3,silver2271,silver\silver2271,44100,1.904058957
11272,silver,3,silver2272,silver\silver2272,44100,1.346780045
11273,silver,3,silver2273,silver\silver2273,44100,1.904058957
11274,silver,3,silver2274,silver\silver2274,44100,1.904058957
11275,silver,3,silver2275,silver\silver2275,44100,2.043378685
11276,silver,3,silver2276,silver\silver2276,44100,1.811179138
11277,silver,3,silver2277,silver\silver2277,44100,1.996938776
11278,silver,3,silver2278,silver\silver2278,44100,1.857619048
11279,silver,3,silver2279,silver\silver2279,44100,1.996938776
11280,silver,3,silver2280,silver\silver2280,44100,1.857619048
11281,silver,3,silver2281,silver\silver2281,44100,1.764739229
11282,silver,3,silver2282,silver\silver2282,44100,1.625419501
11283,silver,3,silver2283,silver\silver2283,44100,0.975260771
11284,silver,3,silver2284,silver\silver2284,44100,1.764739229
11285,silver,3,silver2285,silver\silver2285,44100,2.182698413
11286,silver,3,silver2286,silver\silver2286,44100,1.904058957
11287,silver,3,silver2287,silver\silver2287,44100,1.207460317
11288,silver,3,silver2288,silver\silver2288,44100,1.06814059
11289,silver,3,silver2289,silver\silver2289,44100,0.975260771
11290,silver,3,silver2290,silver\silver2290,44100,1.161020408
11291,silver,3,silver2291,silver\silver2291,44100,1.02170068
11292,silver,3,silver2292,silver\silver2292,44100,0.835941043
11293,silver,3,silver2293,silver\silver2293,44100,0.975260771
11294,silver,3,silver2294,silver\silver2294,44100,1.300340136
11295,silver,3,silver2295,silver\silver2295,44100,1.300340136
11296,silver,3,silver2296,silver\silver2296,44100,1.114580499
11297,silver,3,silver2297,silver\silver2297,44100,1.06814059
11298,silver,3,silver2298,silver\silver2298,44100,1.02170068
11299,silver,3,silver2299,silver\silver2299,44100,1.02170068
11300,silver,3,silver2300,silver\silver2300,44100,1.02170068
11301,silver,3,silver2301,silver\silver2301,44100,2.089818594
11302,silver,3,silver2302,silver\silver2302,44100,1.904058957
11303,silver,3,silver2303,silver\silver2303,44100,1.950498866
11304,silver,3,silver2304,silver\silver2304,44100,1.811179138
11305,silver,3,silver2305,silver\silver2305,44100,1.950498866
11306,silver,3,silver2306,silver\silver2306,44100,1.904058957
11307,silver,3,silver2307,silver\silver2307,44100,1.811179138
11308,silver,3,silver2308,silver\silver2308,44100,1.114580499
11309,silver,3,silver2309,silver\silver2309,44100,1.996938776
11310,silver,3,silver2310,silver\silver2310,44100,1.996938776
11311,silver,3,silver2311,silver\silver2311,44100,2.089818594
11312,silver,3,silver2312,silver\silver2312,44100,1.161020408
11313,silver,3,silver2313,silver\silver2313,44100,1.857619048
11314,silver,3,silver2314,silver\silver2314,44100,1.996938776
11315,silver,3,silver2315,silver\silver2315,44100,1.904058957
11316,silver,3,silver2316,silver\silver2316,44100,1.950498866
11317,silver,3,silver2317,silver\silver2317,44100,1.764739229
11318,silver,3,silver2318,silver\silver2318,44100,1.764739229
11319,silver,3,silver2319,silver\silver2319,44100,1.393219955
11320,silver,3,silver2320,silver\silver2320,44100,1.67185941
11321,silver,3,silver2321,silver\silver2321,44100,1.904058957
11322,silver,3,silver2322,silver\silver2322,44100,1.346780045
11323,silver,3,silver2323,silver\silver2323,44100,1.904058957
11324,silver,3,silver2324,silver\silver2324,44100,1.904058957
11325,silver,3,silver2325,silver\silver2325,44100,2.043378685
11326,silver,3,silver2326,silver\silver2326,44100,1.811179138
11327,silver,3,silver2327,silver\silver2327,44100,1.996938776
11328,silver,3,silver2328,silver\silver2328,44100,1.857619048
11329,silver,3,silver2329,silver\silver2329,44100,1.996938776
11330,silver,3,silver2330,silver\silver2330,44100,1.857619048
11331,silver,3,silver2331,silver\silver2331,44100,1.764739229
11332,silver,3,silver2332,silver\silver2332,44100,1.625419501
11333,silver,3,silver2333,silver\silver2333,44100,0.975260771
11334,silver,3,silver2334,silver\silver2334,44100,1.764739229
11335,silver,3,silver2335,silver\silver2335,44100,2.182698413
11336,silver,3,silver2336,silver\silver2336,44100,1.904058957
11337,silver,3,silver2337,silver\silver2337,44100,1.207460317
11338,silver,3,silver2338,silver\silver2338,44100,1.06814059
11339,silver,3,silver2339,silver\silver2339,44100,0.975260771
11340,silver,3,silver2340,silver\silver2340,44100,1.161020408
11341,silver,3,silver2341,silver\silver2341,44100,1.02170068
11342,silver,3,silver2342,silver\silver2342,44100,0.835941043
11343,silver,3,silver2343,silver\silver2343,44100,0.975260771
11344,silver,3,silver2344,silver\silver2344,44100,1.300340136
11345,silver,3,silver2345,silver\silver2345,44100,1.300340136
11346,silver,3,silver2346,silver\silver2346,44100,1.114580499
11347,silver,3,silver2347,silver\silver2347,44100,1.06814059
11348,silver,3,silver2348,silver\silver2348,44100,1.02170068
11349,silver,3,silver2349,silver\silver2349,44100,1.02170068
11350,silver,3,silver2350,silver\silver2350,44100,1.02170068
11351,silver,3,silver2351,silver\silver2351,44100,2.089818594
11352,silver,3,silver2352,silver\silver2352,44100,1.904058957
11353,silver,3,silver2353,silver\silver2353,44100,1.950498866
11354,silver,3,silver2354,silver\silver2354,44100,1.811179138
11355,silver,3,silver2355,silver\silver2355,44100,1.950498866
11356,silver,3,silver2356,silver\silver2356,44100,1.904058957
11357,silver,3,silver2357,silver\silver2357,44100,1.811179138
11358,silver,3,silver2358,silver\silver2358,44100,1.114580499
11359,silver,3,silver2359,silver\silver2359,44100,1.996938776
11360,silver,3,silver2360,silver\silver2360,44100,1.996938776
11361,silver,3,silver2361,silver\silver2361,44100,2.089818594
11362,silver,3,silver2362,silver\silver2362,44100,1.161020408
11363,silver,3,silver2363,silver\silver2363,44100,1.857619048
11364,silver,3,silver2364,silver\silver2364,44100,1.996938776
11365,silver,3,silver2365,silver\silver2365,44100,1.904058957
11366,silver,3,silver2366,silver\silver2366,44100,1.950498866
